,Src IP,Src Port,Flow Byts/s,Flow Pkts/s,Flow Duration,Tot Fwd Pkts,TotLen Fwd Pkts,Num Src IP,Label
372260,18.218.11.51,61319,743.3652386,5.288167348,1323710,3,20.0,316279603,ddos
288340,52.14.136.135,57694,877.8605183,6.244942712,1120907,3,20.0,873367687,ddos
2093105,172.31.69.25,80,312.46685277399934,1.9155056108750919,4176443,4,935.0,2887730457,ddos
2447465,172.31.69.25,80,287.73270324643767,1.8474009839257644,4330408,4,935.0,2887730457,ddos
3481949,172.31.69.25,80,293.23464804358287,1.8142901657762285,4409438,4,935.0,2887730457,ddos
3200346,172.31.69.25,80,298.402129294204,1.846262207543412,4333079,4,935.0,2887730457,ddos
1795548,172.31.69.28,80,12544.242656475313,70.58657443354275,99169,4,935.0,2887730460,ddos
1702839,172.31.69.28,80,996742.671009772,5700.325732899023,1228,4,935.0,2887730460,ddos
211107,18.216.24.42,62732,70372.34990201319,415.7016449907952,16839,2,250.0,316151850,ddos
1577280,172.31.69.28,80,23936.70834850876,141.637327505969,49422,4,935.0,2887730460,ddos
1609399,172.31.69.28,80,62147.182592630605,359.23226932156416,19486,4,935.0,2887730460,ddos
1636037,172.31.69.28,80,62730.24438333421,363.20240751310126,19273,4,935.0,2887730460,ddos
3248222,172.31.69.25,80,352.59024990541025,1.8855093577829425,4773246,4,935.0,2887730457,ddos
2039170,172.31.69.25,80,280.7792883302695,1.7813119005885454,4491072,4,935.0,2887730457,ddos
3362963,172.31.69.25,80,291.66650811170894,1.7907383460427255,4467431,4,935.0,2887730457,ddos
2513303,172.31.69.25,80,300.55251981845106,1.7903351887919647,4468437,4,935.0,2887730457,ddos
2864329,172.31.69.25,80,295.772403251687,1.8558268439321537,4310747,4,935.0,2887730457,ddos
1941226,172.31.69.28,80,821768.7074829933,4761.904761904762,1470,4,935.0,2887730460,ddos
116641,192.168.1.101,3431,7.584187933419104,0.4136829781864966,7251930,2,55.0,3232235877,ddos
3411693,172.31.69.25,80,276.8678588077212,1.7963851341944603,4453388,4,935.0,2887730457,ddos
302068,18.218.229.235,50801,1093942.0544337137,6145.741878841089,1139,2,311.0,316335595,ddos
2079523,172.31.69.28,80,489680.2913800081,2832.8611898016998,2471,4,935.0,2887730460,ddos
1795290,172.31.69.28,80,846205.9620596204,4742.547425474255,1476,4,935.0,2887730460,ddos
2963518,172.31.69.25,80,286.36633138855666,1.7541582320891675,4560592,4,935.0,2887730457,ddos
1638088,172.31.69.28,80,878369.0393918451,4837.595024187976,1447,4,935.0,2887730460,ddos
3001638,172.31.69.25,80,309.1855170094778,1.8997574009798948,4211064,4,935.0,2887730457,ddos
3342286,172.31.69.25,80,334.8800901668331,2.1074895542280245,4744982,4,935.0,2887730457,ddos
1942412,172.31.69.28,80,744324.9701314219,4181.6009557945035,1674,4,935.0,2887730460,ddos
1654813,172.31.69.28,80,59439.055855511484,334.46414066606144,20929,4,935.0,2887730460,ddos
1532527,18.219.193.20,38938,305.0448125355558,2.1431719850273243,4199383,3,346.0,316391700,ddos
1643023,18.219.193.20,42534,20.65631520695452,0.15938514820180955,62741103,4,361.0,316391700,ddos
2194693,172.31.69.25,80,305.7890952538935,1.8890446038850568,4234945,4,935.0,2887730457,ddos
3287768,172.31.69.25,80,290.13386184275504,1.8947517508098288,4222189,4,935.0,2887730457,ddos
1874845,172.31.69.25,80,234.25632901209468,1.4709973564338756,5438487,4,935.0,2887730457,ddos
1745961,172.31.69.28,80,917707.5679647318,5143.2770022042605,1361,4,935.0,2887730460,ddos
1356982,172.31.69.28,80,923190.5465288037,5169.8670605613,1354,4,935.0,2887730460,ddos
2457803,172.31.69.25,80,20.76168303368473,0.14678330502997844,61314875,4,935.0,2887730457,ddos
1476208,172.31.69.28,80,793742.0178799491,4469.987228607919,1566,4,935.0,2887730460,ddos
1732933,172.31.69.28,80,56663.9336795117,318.8485014120433,21954,4,935.0,2887730460,ddos
177728,52.14.136.135,52038,1258.833583,8.955116954,781676,3,20.0,873367687,ddos
131674,18.219.193.20,35594,18545.8626188648,103.36069930895987,67724,2,321.0,316391700,ddos
1593009,172.31.69.28,80,1035901.9264448336,6129.597197898424,1142,4,935.0,2887730460,ddos
1596433,172.31.69.28,80,65785.26495361979,373.17411237871835,18758,4,935.0,2887730460,ddos
2302180,172.31.69.25,80,310.41843683381853,1.925075577263991,4155681,4,935.0,2887730457,ddos
3592774,172.31.69.25,80,318.1216580821614,1.9442118141002989,4114778,4,935.0,2887730457,ddos
1458153,172.31.69.28,80,1049436.2532523852,6071.118820468343,1153,4,935.0,2887730460,ddos
2028309,172.31.69.25,80,286.8596078103925,1.7956782961526918,4455141,4,935.0,2887730457,ddos
2411269,172.31.69.25,80,323.3149283502944,2.262701675857426,3977546,4,935.0,2887730457,ddos
2901295,172.31.69.25,80,290.5230837026323,1.7768995945115125,4502224,4,935.0,2887730457,ddos
1879384,172.31.69.28,80,36190.4208661303,203.3169711580354,34429,4,935.0,2887730460,ddos
1819142,172.31.69.28,80,18338.80614518588,102.61522223525273,68216,4,935.0,2887730460,ddos
270071,18.219.32.43,56167,731.9843695000003,5.20720588,1344291,3,20.0,316350507,ddos
3053187,172.31.69.25,80,295.725497209934,1.8297014521883002,4372298,4,935.0,2887730457,ddos
2229160,172.31.69.25,80,301.7822444497768,1.895021943169713,4221587,4,935.0,2887730457,ddos
3009470,172.31.69.25,80,359.27647142541764,2.017147999269344,4461745,4,935.0,2887730457,ddos
1671155,172.31.69.28,80,58790.17013232514,330.812854442344,21160,4,935.0,2887730460,ddos
1323356,172.31.69.28,80,1102836.879432624,6205.673758865248,1128,4,935.0,2887730460,ddos
2054362,172.31.69.28,80,30617.704280155645,170.23346303501947,41120,4,935.0,2887730460,ddos
1281288,172.31.69.28,80,993517.017828201,5672.609400324149,1234,4,935.0,2887730460,ddos
1377263,172.31.69.28,80,1046672.4286949006,6050.129645635264,1157,4,935.0,2887730460,ddos
1626996,172.31.69.28,80,61047.859461130276,360.6202668589975,19411,4,935.0,2887730460,ddos
38066,18.216.24.42,54605,970.5099122000001,6.904033928,1013900,3,20.0,316151850,ddos
280264,18.218.115.60,64288,155862.4216852065,895.0262114819078,7821,2,284.0,316306236,ddos
14329,52.14.136.135,52581,744.3138281,5.294915444,1322023,3,20.0,873367687,ddos
748194,18.219.193.20,47980,275.09079601856916,1.9267059643323907,4671185,3,350.0,316391700,ddos
3269819,172.31.69.25,80,290.8276126185345,1.829104481877576,4373725,4,935.0,2887730457,ddos
259937,18.218.55.126,51071,207862.40786240785,1146.6011466011466,6105,2,334.0,316290942,ddos
3374134,172.31.69.25,80,310.6092564447809,1.9262589546963158,4153128,4,935.0,2887730457,ddos
1493795,172.31.69.28,80,896369.1376701966,5295.00756429652,1322,4,935.0,2887730460,ddos
215406,18.216.24.42,62950,816666.6666666665,4487.179487179487,1560,2,339.0,316151850,ddos
225484,52.14.136.135,54484,628.9292097,4.474089906000001,1564564,3,20.0,873367687,ddos
1568194,172.31.69.28,80,795838.7516254877,4551.365409622887,1538,4,935.0,2887730460,ddos
2034313,172.31.69.25,80,286.4189951328449,1.7491236343990526,4573719,4,935.0,2887730457,ddos
3585088,172.31.69.25,80,279.7399032748861,1.7538551929459945,4561380,4,935.0,2887730457,ddos
1566601,172.31.69.28,80,928624.5353159852,5204.460966542751,1345,4,935.0,2887730460,ddos
2318007,172.31.69.25,80,297.14081167770325,1.8499038859312265,4324549,4,935.0,2887730457,ddos
3393737,172.31.69.25,80,277.43221076040646,1.7614743540343267,4541650,4,935.0,2887730457,ddos
1934581,172.31.69.25,80,290.93977591571326,1.7973113570082673,4451093,4,935.0,2887730457,ddos
2424958,172.31.69.25,80,311.66201512722245,1.93578891383368,4132682,4,935.0,2887730457,ddos
1301228,172.31.69.28,80,1011111.1111111112,5982.9059829059825,1170,4,935.0,2887730460,ddos
1547707,172.31.69.28,80,836065.5737704919,4590.163934426229,1525,4,935.0,2887730460,ddos
1946422,172.31.69.28,80,660714.2857142857,3676.470588235294,1904,4,935.0,2887730460,ddos
3418640,172.31.69.25,80,286.56775854691193,1.8267267477093987,4379418,4,935.0,2887730457,ddos
2412570,172.31.69.25,80,315.57734442865484,1.921323253751324,4163797,4,935.0,2887730457,ddos
3136506,172.31.69.25,80,272.9109278638729,1.7750304251308806,4506965,4,935.0,2887730457,ddos
1402304,172.31.69.28,80,860323.8866396759,4723.346828609986,1482,4,935.0,2887730460,ddos
2888995,172.31.69.25,80,310.06170018175067,1.8636315563140533,4292694,4,935.0,2887730457,ddos
281141,18.219.32.43,56733,568.3524709,4.043157822,1731320,3,20.0,316350507,ddos
8204,18.219.32.43,51373,942.4872083999999,6.704685426,1044046,3,20.0,316350507,ddos
1520421,172.31.69.28,80,340601.711288987,1932.1004692244,3623,4,935.0,2887730460,ddos
1383489,172.31.69.28,80,891636.3636363636,5090.909090909091,1375,4,935.0,2887730460,ddos
3610679,172.31.69.25,80,276.10994567591166,1.7392752483521996,4599617,4,935.0,2887730457,ddos
3161425,172.31.69.25,80,289.79753690262754,1.8169124570697648,4403074,4,935.0,2887730457,ddos
2805639,172.31.69.25,80,271.9300042035144,1.6890062372889083,4736513,4,935.0,2887730457,ddos
1617539,172.31.69.28,80,23392.3596177939,130.89249985975806,53479,4,935.0,2887730460,ddos
340993,18.218.115.60,58828,723.5315397999997,5.147073962,1359996,3,20.0,316306236,ddos
3344821,172.31.69.25,80,283.27762206766005,1.7774282168951216,4500885,4,935.0,2887730457,ddos
72661,18.216.200.189,58641,663.629975,4.720944944,1482754,3,20.0,316197053,ddos
1864901,172.31.69.25,80,232.62139124381,1.4923585645152202,5360642,4,935.0,2887730457,ddos
136589,18.216.24.42,64624,899.4252453,6.398350322000001,1094032,3,20.0,316151850,ddos
3247150,172.31.69.25,80,289.9267604193692,1.793823730359592,4459747,4,935.0,2887730457,ddos
1545268,172.31.69.28,80,550641.309155241,3095.9752321981427,2261,4,935.0,2887730460,ddos
3294295,172.31.69.25,80,320.71068504785353,1.9660425137033164,4069088,4,935.0,2887730457,ddos
2660669,172.31.69.25,80,298.0501171632845,1.9244559623133788,4157019,4,935.0,2887730457,ddos
3553190,172.31.69.25,80,294.7771444191492,1.8042977470185109,4433858,4,935.0,2887730457,ddos
2962323,172.31.69.25,80,380.60292975743613,2.0116433919526218,4971060,4,935.0,2887730457,ddos
1818404,172.31.69.28,80,646426.652337453,3761.418592154756,1861,4,935.0,2887730460,ddos
1599458,172.31.69.28,80,229466.85878962532,1260.806916426513,5552,4,935.0,2887730460,ddos
3022416,172.31.69.25,80,293.72438838519315,1.8429765545737609,4340804,4,935.0,2887730457,ddos
1654344,172.31.69.28,80,563355.4083885209,3090.5077262693158,2265,4,935.0,2887730460,ddos
1383988,172.31.69.28,80,1016116.035455278,5640.612409347301,1241,4,935.0,2887730460,ddos
2679793,172.31.69.25,80,286.1994792256312,1.811389109022982,4416500,4,935.0,2887730457,ddos
3550033,172.31.69.25,80,288.9851583585643,1.9884299887057173,4526184,3,935.0,2887730457,ddos
3048836,172.31.69.25,80,289.80440299630817,1.9864734401879467,4530642,4,935.0,2887730457,ddos
66096,18.216.200.189,57978,646.1012973999998,4.596249067,1522981,3,20.0,316197053,ddos
3432948,172.31.69.25,80,397.2388602623713,2.060367532481179,4853503,4,935.0,2887730457,ddos
1792412,172.31.69.28,80,15828.151498021482,87.93417498900824,79605,4,935.0,2887730460,ddos
3248183,172.31.69.25,80,286.43042511861813,1.7735630038304526,4510694,4,935.0,2887730457,ddos
1764481,172.31.69.28,80,49427.65845568903,283.13715972980634,24723,4,935.0,2887730460,ddos
2039561,172.31.69.28,80,36259.65112953961,200.17157563625958,34970,4,935.0,2887730460,ddos
140647,18.216.24.42,65031,1012.365468,7.201786866,971981,3,20.0,316151850,ddos
2357864,172.31.69.25,80,273.17516727942717,1.7221444745747971,4645371,4,935.0,2887730457,ddos
1475480,172.31.69.28,80,1012842.4657534248,5993.1506849315065,1168,4,935.0,2887730460,ddos
848143,18.219.193.20,45596,283.3759262780028,2.032177957372132,4428746,3,320.0,316391700,ddos
3268679,172.31.69.25,80,308.2020719209018,1.8893613604346475,4234235,4,935.0,2887730457,ddos
2723698,172.31.69.25,80,276.76695659262714,1.8015749818885407,4440559,4,935.0,2887730457,ddos
1513645,172.31.69.28,80,907127.4298056156,5039.59683225342,1389,4,935.0,2887730460,ddos
2821656,172.31.69.25,80,272.84583704529723,1.7588772734588058,4548356,4,935.0,2887730457,ddos
2882720,172.31.69.25,80,19.889841247619824,0.1436665900710902,62645045,4,935.0,2887730457,ddos
1999473,172.31.69.28,80,513853.9042821159,2938.706968933669,2382,4,935.0,2887730460,ddos
3561338,172.31.69.25,80,290.1217682507315,1.8420429730205177,4343004,4,935.0,2887730457,ddos
1951789,172.31.69.28,80,1029654.0362438221,5766.062602965403,1214,4,935.0,2887730460,ddos
2470058,172.31.69.25,80,300.5459073517764,1.8410162778056745,4345426,4,935.0,2887730457,ddos
1433178,172.31.69.28,80,1121381.8860877685,6535.9477124182995,1071,4,935.0,2887730460,ddos
2475901,172.31.69.25,80,301.1969098364133,2.0199494698418183,4455557,4,935.0,2887730457,ddos
2127816,172.31.69.28,80,13040.084982764973,75.87746872764325,92254,4,935.0,2887730460,ddos
3388723,172.31.69.25,80,286.8029572174801,1.7855437025212768,4480428,4,935.0,2887730457,ddos
1896688,172.31.69.25,80,232.9482871454917,1.480211514824411,5404633,4,935.0,2887730457,ddos
366002,18.216.24.42,61263,719.124247,5.115721269,1368331,3,20.0,316151850,ddos
1893621,172.31.69.25,80,222.14873181112327,1.4378558693276586,5563840,4,935.0,2887730457,ddos
124497,18.216.200.189,63847,535.5856962,3.810060847,1837241,3,20.0,316197053,ddos
1431433,172.31.69.28,80,1040749.7962510188,5704.9714751426245,1227,4,935.0,2887730460,ddos
2212876,172.31.69.25,80,289.41460981217193,1.8074292572188728,4426176,4,935.0,2887730457,ddos
2326544,172.31.69.25,80,325.6382669659134,1.9646350948169733,4072003,4,935.0,2887730457,ddos
1550429,172.31.69.28,80,583909.1806515303,3455.083909180651,2026,4,935.0,2887730460,ddos
2390453,172.31.69.25,80,296.3802444014712,1.8323353595145049,4366013,4,935.0,2887730457,ddos
2831433,172.31.69.25,80,176.94011025733502,1.4948857241403115,7358422,4,935.0,2887730457,ddos
2525669,172.31.69.25,80,246.63194453128293,1.7314255076299112,5198029,4,935.0,2887730457,ddos
147295,18.219.32.43,62223,66977.05727267628,392.66281483143547,17827,2,259.0,316350507,ddos
3241137,172.31.69.25,80,359.7203707555313,1.9397743180346207,4639715,4,935.0,2887730457,ddos
2602301,172.31.69.25,80,238.59676274643462,1.7069720705229818,5272494,4,935.0,2887730457,ddos
1531585,172.31.69.28,80,68000.22992469968,402.3682244065069,17397,4,935.0,2887730460,ddos
2520539,172.31.69.25,80,292.60356003985316,1.7923648394477991,4463377,4,935.0,2887730457,ddos
3328480,172.31.69.25,80,250.6597674245228,1.7610756493526187,5110513,4,935.0,2887730457,ddos
36624,18.219.9.1,55141,870.3512717,6.191523274,1130578,3,20.0,316344577,ddos
1994476,172.31.69.28,80,18476.679768499893,108.32224319891058,64622,4,935.0,2887730460,ddos
3039772,172.31.69.25,80,293.172909587813,1.7647729696783327,4533161,4,935.0,2887730457,ddos
11742,18.219.211.138,49538,185.842685925128,1.1725090594645298,6822975,4,296.0,316396426,ddos
120861,18.218.55.126,63181,1458.633509,10.37645789,674604,3,20.0,316290942,ddos
133739,18.216.24.42,58852,82850.48285048285,466.20046620046617,15015,2,309.0,316151850,ddos
3101834,172.31.69.25,80,296.4789055038467,1.7621331679277663,4539952,4,935.0,2887730457,ddos
1090540,18.219.193.20,47870,356.0158410516024,2.4248756975650942,4536315,5,680.0,316391700,ddos
2562877,172.31.69.25,80,368.78816094251914,2.3212472757987053,3446423,4,935.0,2887730457,ddos
2524647,172.31.69.25,80,284.74036464852435,1.9850219069223232,4533955,4,935.0,2887730457,ddos
1359618,172.31.69.28,80,897209.9853157124,5139.500734214391,1362,4,935.0,2887730460,ddos
10175,18.218.229.235,52547,77903.05114975477,445.88827313841637,15699,2,288.0,316335595,ddos
3072562,172.31.69.25,80,363.3101129510288,1.9757045417276484,4555337,4,935.0,2887730457,ddos
273135,18.216.24.42,49458,1106288.7511071744,6200.177147918512,1129,2,314.0,316151850,ddos
1512870,172.31.69.28,80,429051.78211163415,2353.732347007397,2974,4,935.0,2887730460,ddos
1272946,172.31.69.28,80,888496.8242766408,4940.014114326042,1417,4,935.0,2887730460,ddos
2683048,172.31.69.25,80,290.1060205638788,1.8188465239114653,4398392,4,935.0,2887730457,ddos
2852409,172.31.69.25,80,294.5163165545518,1.8699448670130272,4278201,4,935.0,2887730457,ddos
1872373,172.31.69.25,80,232.757495075192,1.4650353741947568,5460619,4,935.0,2887730457,ddos
340178,18.218.55.126,59956,806.0466606000001,5.734071772999999,1220773,3,20.0,316290942,ddos
1869821,172.31.69.28,80,860432.6587578506,4884.856943475227,1433,4,935.0,2887730460,ddos
2164096,172.31.69.28,80,418772.5631768953,2297.341647522153,3047,4,935.0,2887730460,ddos
2767742,172.31.69.25,80,271.86569090032015,1.9716287011304443,4564754,3,935.0,2887730457,ddos
1731643,172.31.69.28,80,52845.70628636423,306.22511920906425,22859,4,935.0,2887730460,ddos
3028229,172.31.69.25,80,287.78632095530344,1.8388902297463483,4350450,4,935.0,2887730457,ddos
297742,18.218.115.60,56721,699.7437828,4.977852114,1406229,3,20.0,316306236,ddos
293839,18.218.115.60,56528,737.4653376,5.246196508,1334300,3,20.0,316306236,ddos
3430777,172.31.69.25,80,302.14975152463006,1.8508407444081485,4322360,4,935.0,2887730457,ddos
1528333,172.31.69.28,80,37604.9766718507,217.72939346811825,32150,4,935.0,2887730460,ddos
3488870,172.31.69.25,80,387.89420112751816,2.01911382888818,4457401,4,935.0,2887730457,ddos
1333425,172.31.69.28,80,1037768.2403433477,6008.583690987124,1165,4,935.0,2887730460,ddos
1776391,172.31.69.28,80,26454.59040712049,144.2228448986319,48536,4,935.0,2887730460,ddos
2328582,172.31.69.25,80,375.1538059282289,2.2823045227572862,3505229,4,935.0,2887730457,ddos
1604049,172.31.69.28,80,64761.17608481803,382.5554705432289,18298,4,935.0,2887730460,ddos
2111290,172.31.69.25,80,305.54413705823606,1.8759425145555555,4264523,4,935.0,2887730457,ddos
40106,18.219.32.43,56854,112488.84924174844,624.442462087422,11210,2,326.0,316350507,ddos
2053551,172.31.69.25,80,276.88923394279004,1.8023709288383405,4438598,4,935.0,2887730457,ddos
1388904,172.31.69.28,80,1081597.2222222222,6076.3888888888905,1152,4,935.0,2887730460,ddos
3015328,172.31.69.25,80,308.16277162416014,2.1684636001700075,4150404,3,935.0,2887730457,ddos
2275228,172.31.69.25,80,318.6770272164701,2.0026835960186653,3994640,4,935.0,2887730457,ddos
1869891,172.31.69.28,80,20584.650828895312,116.86338670094659,59899,4,935.0,2887730460,ddos
2733105,172.31.69.25,80,285.64151040514923,1.7673101958555253,4526653,4,935.0,2887730457,ddos
139136,18.218.55.126,61392,79052.3848736302,443.40279977196434,15787,2,313.0,316290942,ddos
3193243,172.31.69.25,80,277.83108636690525,1.8040979634214631,4434349,4,935.0,2887730457,ddos
2307804,172.31.69.25,80,290.69597206882537,1.8739466370270768,4269065,4,935.0,2887730457,ddos
3224224,172.31.69.25,80,401.07177030494387,1.9583582534421085,5106318,4,935.0,2887730457,ddos
2105425,172.31.69.28,80,5650.942501321263,31.61998202178165,221379,4,935.0,2887730460,ddos
3541178,172.31.69.25,80,315.1519178826482,1.9544304984970435,4093264,4,935.0,2887730457,ddos
301353,18.216.24.42,57968,1087.8493640000004,7.738765799999999,904537,3,20.0,316151850,ddos
2926166,172.31.69.25,80,293.648899084597,1.7864571807427954,4478137,4,935.0,2887730457,ddos
1260801,172.31.69.28,80,86810.88625261688,488.48569434752267,14330,4,935.0,2887730460,ddos
210807,18.216.24.42,62717,74985.11018463371,416.91483025610484,16790,2,324.0,316151850,ddos
3374860,172.31.69.25,80,281.2177444814376,1.7911958247225326,4466290,4,935.0,2887730457,ddos
1746509,172.31.69.28,80,767384.6153846155,4307.692307692308,1625,4,935.0,2887730460,ddos
2551365,172.31.69.25,80,288.16218705448614,1.8383552603157007,4351716,4,935.0,2887730457,ddos
427312,18.219.193.20,36418,327.5561445196329,1.959947012832508,4081743,3,402.0,316391700,ddos
2356961,172.31.69.25,80,270.15690739410275,1.7485883973728331,4575119,4,935.0,2887730457,ddos
2884948,172.31.69.25,80,305.99175954846453,1.916941328416379,4173315,4,935.0,2887730457,ddos
1260237,172.31.69.28,80,927122.464312547,5259.2036063110445,1331,4,935.0,2887730460,ddos
3507042,172.31.69.25,80,224.87177270555213,1.5910738634826802,5656557,4,935.0,2887730457,ddos
235114,18.218.115.60,62026,90642.83568639233,525.6833884049264,13316,2,272.0,316306236,ddos
105704,18.219.9.1,62081,538.6586087000002,3.831920997,1826760,3,20.0,316344577,ddos
2028626,172.31.69.28,80,33624.65240338232,198.62663866976902,35242,4,935.0,2887730460,ddos
3244952,172.31.69.25,80,279.5632385114167,1.7660343557259424,5662404,4,935.0,2887730457,ddos
2274612,172.31.69.25,80,381.12663342699403,2.4314298783221298,3290245,4,935.0,2887730457,ddos
1608133,172.31.69.28,80,61947.36566734683,366.2428713441114,19113,4,935.0,2887730460,ddos
1931929,172.31.69.25,80,282.3741143265812,1.7801362605300624,4494038,4,935.0,2887730457,ddos
3177710,172.31.69.25,80,267.760225564833,1.7233160132893517,4642213,4,935.0,2887730457,ddos
2469884,172.31.69.25,80,294.96491680867194,1.8320802286252915,4366621,4,935.0,2887730457,ddos
241101,18.218.115.60,53961,773.4541724,5.502214641,1272215,3,20.0,316306236,ddos
3389749,172.31.69.25,80,372.3778393810253,2.034851581317078,4422927,4,935.0,2887730457,ddos
195635,18.216.200.189,61785,677348.0662983425,3867.403314917127,1810,2,291.0,316197053,ddos
1459520,172.31.69.28,80,1029055.6900726393,5649.717514124293,1239,4,935.0,2887730460,ddos
2773324,172.31.69.25,80,284.56936186223993,1.8067895991253329,4427743,4,935.0,2887730457,ddos
2572331,172.31.69.25,80,298.81887666508067,1.8290367355169441,4373887,4,935.0,2887730457,ddos
3507940,172.31.69.25,80,385.776503375616,2.2911744818150916,3491659,4,935.0,2887730457,ddos
3162021,172.31.69.25,80,290.5909049095244,1.7993244886038655,4446113,4,935.0,2887730457,ddos
2077493,172.31.69.28,80,431046.431046431,2425.502425502425,2886,4,935.0,2887730460,ddos
3064409,172.31.69.25,80,286.2303305308234,1.8304097875672158,4370606,4,935.0,2887730457,ddos
3440618,172.31.69.25,80,293.9434548399203,1.8385829857070857,4351177,4,935.0,2887730457,ddos
2920856,172.31.69.25,80,275.0745853744234,1.7949401982017843,4456973,4,935.0,2887730457,ddos
3383229,172.31.69.25,80,272.9432141422506,1.7637687505153512,4535742,4,935.0,2887730457,ddos
1978608,172.31.69.28,80,623711.3402061856,3608.247422680412,1940,4,935.0,2887730460,ddos
123432,18.216.24.42,63279,545.2106512999999,3.878531056,1804807,3,20.0,316151850,ddos
2168437,172.31.69.25,80,242.20970826388543,1.7003801672191643,5292934,4,935.0,2887730457,ddos
1288089,172.31.69.28,80,146861.38264044278,824.4023083264633,8491,4,935.0,2887730460,ddos
2296226,172.31.69.25,80,290.62436534470015,1.85258559582279,4318289,4,935.0,2887730457,ddos
3502333,172.31.69.25,80,273.25656662898706,1.7377206144927635,4603732,4,935.0,2887730457,ddos
2989636,172.31.69.25,80,290.5242123559494,1.815776327224684,4405829,4,935.0,2887730457,ddos
1712374,172.31.69.28,80,1032258.0645161292,5789.909015715468,1209,4,935.0,2887730460,ddos
1273720,172.31.69.28,80,159220.77922077922,909.090909090909,7700,4,935.0,2887730460,ddos
2191441,172.31.69.25,80,294.9216463338095,1.8769874070568624,4262149,4,935.0,2887730457,ddos
3510465,172.31.69.25,80,343.23485358554933,1.8824580635404893,4780983,4,935.0,2887730457,ddos
2577660,172.31.69.25,80,287.6180322526382,1.8334217195387297,4363426,4,935.0,2887730457,ddos
1479320,172.31.69.28,80,1513064.1330166268,8313.53919239905,842,4,935.0,2887730460,ddos
5191,18.219.211.138,34588,262.1065875272185,1.5695005241150812,5097163,3,364.0,316396426,ddos
27343,18.216.200.189,54087,1034.532789,7.35948122,951154,3,20.0,316197053,ddos
2843185,172.31.69.25,80,288.7972784151433,1.8497824077831444,4324833,4,935.0,2887730457,ddos
1496420,172.31.69.28,80,1121973.0941704034,6278.026905829596,1115,4,935.0,2887730460,ddos
3513664,172.31.69.25,80,292.2487929355776,1.7578874763042258,4550917,4,935.0,2887730457,ddos
3013406,172.31.69.25,80,310.95568753535173,1.8606174272870708,4299648,4,935.0,2887730457,ddos
1889172,172.31.69.25,80,244.27384411635128,1.5231416624558145,5252302,4,935.0,2887730457,ddos
2931065,172.31.69.25,80,298.5481807863656,1.871775428127684,4274017,4,935.0,2887730457,ddos
2365573,172.31.69.25,80,263.19082835983704,1.6911860456857,4730408,4,935.0,2887730457,ddos
1789167,172.31.69.28,80,525195.4821894006,3040.834057341442,2302,4,935.0,2887730460,ddos
1295231,172.31.69.28,80,1161791.5904936015,6398.537477148081,1094,4,935.0,2887730460,ddos
2794284,172.31.69.25,80,276.2369916075856,1.7157577118483578,4662663,4,935.0,2887730457,ddos
2605302,172.31.69.25,80,316.62653946716887,1.8818813638464715,4251065,4,935.0,2887730457,ddos
2344360,172.31.69.25,80,294.3223625335587,1.8716843404359853,4274225,4,935.0,2887730457,ddos
2681534,172.31.69.25,80,291.171661695489,1.8029205058544209,4437245,4,935.0,2887730457,ddos
247695,18.216.24.42,64566,98907.190370605,554.3237250554323,12628,2,314.0,316151850,ddos
2011899,172.31.69.25,80,515.1334353423451,2.5873100720358866,3865018,4,935.0,2887730457,ddos
1599182,172.31.69.28,80,62554.21194958928,357.16107964692077,19599,4,935.0,2887730460,ddos
1859282,172.31.69.28,80,24818.301949124547,144.5325404691113,48432,4,935.0,2887730460,ddos
3314306,172.31.69.25,80,291.7472769868545,1.8508946993614879,4322234,4,935.0,2887730457,ddos
2002484,172.31.69.28,80,725319.3960511035,4065.040650406504,1722,4,935.0,2887730460,ddos
1311878,172.31.69.28,80,1069230.7692307692,5982.9059829059825,1170,4,935.0,2887730460,ddos
3094866,172.31.69.25,80,300.55040047638647,1.8725881649619087,4272162,4,935.0,2887730457,ddos
3336235,172.31.69.25,80,286.7165853301281,1.7808483560877522,4492241,4,935.0,2887730457,ddos
2141317,172.31.69.28,80,3435.008506634096,18.87367311337416,370887,4,935.0,2887730460,ddos
3297275,172.31.69.25,80,286.15117519840163,2.0586415481899394,4371815,3,935.0,2887730457,ddos
3422529,172.31.69.25,80,362.7949550058448,1.9493460268970764,4616933,4,935.0,2887730457,ddos
151364,18.219.5.43,49983,811.3249084,5.771620283,1212831,3,20.0,316343595,ddos
1434793,172.31.69.28,80,1042625.745950554,5967.6044330775785,1173,4,935.0,2887730460,ddos
2579617,172.31.69.25,80,290.0063668328161,1.835483334384912,4358525,4,935.0,2887730457,ddos
3258620,172.31.69.25,80,287.45534215633745,1.7785326660871612,4498090,4,935.0,2887730457,ddos
2902598,172.31.69.25,80,280.13147621776557,1.7673910171467857,4526446,4,935.0,2887730457,ddos
3354779,172.31.69.25,80,276.98042081147054,1.9444803333098561,4628486,3,935.0,2887730457,ddos
2235865,172.31.69.25,80,298.9869367267487,1.802483416589292,4438321,4,935.0,2887730457,ddos
2033125,172.31.69.28,80,6425.655539920924,37.45178083217857,186907,4,935.0,2887730460,ddos
2387251,172.31.69.25,80,238.9940190214727,1.6712868463040047,5385072,4,935.0,2887730457,ddos
3407575,172.31.69.25,80,302.4153298693182,2.2182053535646813,4057334,3,935.0,2887730457,ddos
